2026-07-29 01:06:09 | DEBUG    | whisper_tools.logging_config:80 | Logging initialised → /Users/hazem/ws/whisper-tools/logs/whisper_tools_20260728_230609.log (file) | console threshold: WARNING
2026-07-29 01:06:09 | INFO     | whisper_tools.main:859 | whisper-tools session started — log: /Users/hazem/ws/whisper-tools/logs/whisper_tools_20260728_230609.log
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 302, b'Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'1032'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:26 GMT'), (b'Location', b'https://cas-bridge.xethub.hf.co/xet-bridge-us/621ffdc036468d709f175889/37b09d773d93bfdaa79bfab33f9c0c010214766092a609ab0c65f096b6c363a3?Expires=1785283586&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jYXMtYnJpZGdlLnhldGh1Yi5oZi5jby94ZXQtYnJpZGdlLXVzLzYyMWZmZGMwMzY0NjhkNzA5ZjE3NTg4OS8zN2IwOWQ3NzNkOTNiZmRhYTc5YmZhYjMzZjljMGMwMTAyMTQ3NjYwOTJhNjA5YWIwYzY1ZjA5NmI2YzM2M2EzKiIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc4NTI4MzU4Nn19fV19&Signature=MEUCIFubi%7Er0ZgMfOjXsk8nBCFsDeK0Cfu80ySmeeNEWufSrAiEAsG1o2riWZDvVxTqvhpY%7ELwq2oyCwXdgD0ROgv-b5u58_&Key-Pair-Id=K3EPXBYC3CKDRZ&response-content-disposition=inline%3B+filename*%3DUTF-8%27%27model.safetensors%3B+filename%3D%22model.safetensors%22%3B&X-Xet-Cas-Uid=6a40e716fd7d51aa3a43bdc6&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=cas%2F20260728%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260728T230626Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=a18600d3f3d7ce445c5e8d160b50ad4e8aac8c67b54b68ce761888ff621faee8'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f2-31d2d8f078f62a056076e22a;74ff13ff-2df6-4ff8-b452-2dcd9d6d718b'), (b'RateLimit', b'"resolvers";r=4991;t=172'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'656ac88dcd089e7dc66c62478cae6065eb775d33'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Linked-Size', b'308118524'), (b'X-Linked-ETag', b'"44c27c41b8c82d240e202bedb326d5160bacecbb820b5e7c5663999c999bf190"'), (b'Cache-Control', b'no-store'), (b'X-Xet-Hash', b'37b09d773d93bfdaa79bfab33f9c0c010214766092a609ab0c65f096b6c363a3'), (b'Link', b'<https://huggingface.co/api/models/Helsinki-NLP/opus-mt-ar-de/xet-read-token/656ac88dcd089e7dc66c62478cae6065eb775d33>; rel="xet-auth", <https://cas-server.xethub.hf.co/v1/reconstructions/37b09d773d93bfdaa79bfab33f9c0c010214766092a609ab0c65f096b6c363a3>; rel="xet-reconstruction-info"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'VR9ufYPA-juT60NYj18GS9UwOOLEHhbxsb-aNMi_NqNOZPCarkUOCw==')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'293'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 11:47:41 GMT'), (b'ETag', b'"0b889de7a4c025826d58cd9b83daed9bed53814d"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6896dc-5237dad67e4114a431fc4b3d;3932243b-93fa-4794-98fc-a5f28e8c9108'), (b'RateLimit', b'"resolvers";r=4956;t=97'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'8e6cbcce68feaf4eed2b926eccd31bfca97fab05'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'generation_config.json; filename="generation_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'Vary', b'Origin'), (b'X-Cache', b'Hit from cloudfront'), (b'Via', b'1.1 32202134de03dbdd880d0da736c39c1c.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'A5zpgdCMSvlTKqZl8q9gCvb_P3iA7cHNrmjHBdt_XkaD2sR-zV5PTA=='), (b'Age', b'40725')])
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:26 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 307, b'Temporary Redirect', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'276'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:27 GMT'), (b'Location', b'/api/resolve-cache/models/Helsinki-NLP/opus-mt-ar-en/c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1/tokenizer_config.json?%2FHelsinki-NLP%2Fopus-mt-ar-en%2Fresolve%2Fmain%2Ftokenizer_config.json=&etag=%22eb695e4fabc289276dd6214183f5529a901913f4%22'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f3-6f5346a00df79cb55fa36001;210f2b2f-039c-468f-bf27-9769a866b65e'), (b'RateLimit', b'"resolvers";r=4990;t=171'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'tokenizer_config.json; filename="tokenizer_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'X-Linked-ETag', b'"eb695e4fabc289276dd6214183f5529a901913f4"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'NfYFSMuah3k6Hi-zErnZ1Y_Xx12dGGRAGQrj1lOzdLxRU5l5H8llEw==')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'42'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 11:53:29 GMT'), (b'ETag', b'"eb695e4fabc289276dd6214183f5529a901913f4"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a689839-26a465856ab2070733e52d62;8a6c90d6-fad6-4e84-8a57-47475dde1aaf'), (b'RateLimit', b'"resolvers";r=4989;t=49'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'tokenizer_config.json; filename="tokenizer_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'Vary', b'Origin'), (b'X-Cache', b'Hit from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'wNRHYYILhE8hIE40uOma2k2V5k1tMRATL1j90kCxUj_Sn1VLMDnibQ=='), (b'Age', b'40378')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Content-Length', b'64'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:27 GMT'), (b'ETag', b'W/"40-09f9IAqP13xarAhQxFS2W8rvRkM"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f3-535d1ee755d0839503199f50;9d67343e-6829-4c7c-b3ba-adc5df78c2fd'), (b'RateLimit', b'"api";r=992;t=171'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'additional_chat_templates does not exist on "main"'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'vN4pobjFPeLtnG-1fSpxY-UDaDUnk6VYfchcmrS17WAdgF2nwqlS2A==')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:27 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"6a6-EO+SLxZ7OfELhFY+QJfehbiIqnE"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f3-0b162b812bae5097750651c9;f81f0fa6-3e01-4cf2-ac1b-1650c942261a'), (b'RateLimit', b'"api";r=991;t=171'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'LDydZF-D_oJOSBAJYWrUFth3yqxeFWcBO_mDYuS_gkiZN35EJoVe1w==')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 307, b'Temporary Redirect', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'256'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:27 GMT'), (b'Location', b'/api/resolve-cache/models/Helsinki-NLP/opus-mt-ar-en/c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1/config.json?%2FHelsinki-NLP%2Fopus-mt-ar-en%2Fresolve%2Fmain%2Fconfig.json=&etag=%2248530b9868ac8471aa4f76e7e7ca4467fde8ed57%22'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f3-4ef7d6ff3d6ae0922cf0063c;eef73f7c-b465-4301-8b27-ceecd0cb1099'), (b'RateLimit', b'"resolvers";r=4989;t=171'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'HIT'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'config.json; filename="config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'X-Linked-ETag', b'"48530b9868ac8471aa4f76e7e7ca4467fde8ed57"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'-VdbLDGdsUkzYqZty0LTESq0YullZkEJ8yOG_aDFI-TibuXdYIpSnw==')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'1381'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 11:53:33 GMT'), (b'ETag', b'"48530b9868ac8471aa4f76e7e7ca4467fde8ed57"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a68983d-6758debc32d53721660f5b80;5399d0c2-8304-4112-b9cf-bfe09145c3b4'), (b'RateLimit', b'"resolvers";r=4972;t=45'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'config.json; filename="config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'Vary', b'Origin'), (b'X-Cache', b'Hit from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'XA39TIF91tVKPVhiZKL2jtGXLHNtBV75kbjTg_w0noXP1MIsjWVkXQ=='), (b'Age', b'40374')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 28 Jul 2026 23:06:27 GMT'), (b'ETag', b'W/"f-mY2VvLxuxB7KhsoOdQTlMTccuAQ"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a6935f3-613d6899727e4f4e50d11478;cf9addbe-12b1-467e-adf6-58114ff1e4a2'), (b'RateLimit', b'"resolvers";r=4988;t=171'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'c5b2a50db78d6be98ae207223f8d4f63bc7a0ff1'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'Entry not found'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 79006a1b1266ae3c597864512702ebf8.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'FRA50-P2'), (b'Alt-Svc', b'h3=":443"; ma=86400'), (b'X-Amz-Cf-Id', b'YvjRrsjSIN3wAKanoYt7u-2xGZTal95NZV4aJm-MPAJC5dp4QuB7GA==')])
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'HEAD']>
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-07-29 01:06:27 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'HEAD']>
